Target,Predicted Label,Remarks,Sentences
0,VIOLENCE,कुटिनछिन,जन्ताकाे सुरश्रा एउटा महिला बिच बटाे खलासि बाटा कुटिनछिन अनि काहा सुरश्रा
0,VIOLENCE,पिटे,छोराछोरी पिटे पो गल्ती भन्नु
0,VIOLENCE,यातना,प्रहरी यातना कालो बुट जुत्ता मुटु किड्नी
0,VIOLENCE,हान्ने,छाती हान्ने काम
0,VIOLENCE,बुट ले हाने,ईन्स्पेक्टर भाई छात्ती भरि बुट हाने आहि आँखा झल्झलि
0,VIOLENCE,यातना,यातना ज्ञानेन्द्र शाही शरीर हेरुम
1,VIOLENCE,छाला तारेर भित्ता मा टांग्नु पर्छ,शेरधन साँच्चि कै यौन हिंसा गरे त्यस छाला तारेर भित्ता टांग्नु
1,VIOLENCE,यौन हिंग्सा,बिहे खोजे रहेछ सुद्दी नगर्ने मिडिया यौन हिंग्सा बेला चाहि मिलिहाल्छ की भनेर चुप बसे रहेछ
1,VIOLENCE,"हिंसा , बलात्कार र हत्या",कम्युनिस्ट जता हिंसा बलात्कार हत्या
1,FEEDBACK,बिरोध गरिनुपर्छ,सम्पुर्ण नेपालि हरु गुठी बिधेयक बिरोध गरिनुपर्छ
0,FEEDBACK,बिदा गरिदेउ,गूठी जज्गा घर मान्छे पैसा बिदा गरिदेउ गग्जा दिने हैन
0,FEEDBACK,समाधान गर्नु पर्छ,काठमाडौँ गुठि संचालन प्राय किसन हरु गरिराखे भूजनु पर्यो स्वोर्गद्वारी समस्या उतै समाधान काठमाडौँ कोठा
0,FEEDBACK,अावस्कता छ,गुठि हाेईन जमिन राजकरण अावस्कता
1,FEEDBACK,बोलाइयोस,यातना दिन आउदैन मलाइ बोलाइयोस
0,FEEDBACK,बहिस्कार गर्नुपर्छ,नेपाली ठुलाे जात सानाे जात बनाउने मान्ने धर्म सस्कृति हरु बहिस्कार
0,FEEDBACK,निर्माण गर,ठुला ठुला उद्योग निर्माण गर
0,FEEDBACK,ल्याऊनुपने थियो,डा सुरेन्द्र केसी ज्यु ल्याऊनुपने
1,FEEDBACK,लखेटनु पर्यो,कांग्रेस कम्युनिष्ट नाम यि लुटेरा हरु जतिसक्दो छिटो लखेटनु पर्यो
0,FEEDBACK,खाँचो छ,देश सक्नु लाग्यो पाकिस्तान इमरान नेता खाँचो
0,FEEDBACK,आउनु पर्यो,शुरूवात संगै अनुहार नहेरी सहि नतिजा राष्ट्र पक्ष चाडो आउनु पर्यो
